%-----------------------------------------------------------------
% Neuron11 
% Copyright (c) 2010 Javier G. Orlandi <javiergorlandi@gmail.com> 
%-----------------------------------------------------------------
% Generated Positional Map
% Format: Neuron # | X | Y
%-----------------------------------------------------------------
1051 0.553845 2.37759
1052 1.52322 1.30999
1053 -1.10222 -0.983097
1054 1.05761 0.204484
1055 0.110813 1.65177
1056 1.05934 1.00048
1057 -0.687732 1.08478
1058 -2.15877 -0.472298
1059 -1.73151 2.26883
1060 -0.0640621 -1.25251
1061 -1.04491 -0.683115
1062 -1.59607 2.41074
1063 -0.82466 -0.965761
1064 -1.16368 -0.25923
1065 -1.2392 -0.456894
1066 1.94614 1.40423
1067 -1.2735 -1.40701
1068 -1.0451 1.11383
1069 1.29259 -1.8746
1070 -2.18876 2.00511
1071 0.728471 -2.27147
1072 1.86426 0.513847
1073 -0.956977 -1.81608
1074 -1.14271 -0.2397
1075 -1.62725 -0.811754
1076 -0.774679 -2.04321
1077 1.32228 -0.833971
1078 -1.17847 -0.54843
1079 0.805445 0.865069
1080 0.763196 -0.12711
1081 -2.47967 -1.37942
1082 2.27905 -0.368702
1083 2.19024 1.33034
1084 -1.04713 0.925493
1085 0.271837 1.12051
1086 -0.214494 -0.948174
1087 0.794267 1.67569
1088 0.869904 -2.30463
1089 -0.556432 1.99522
1090 2.11122 -1.72733
1091 -1.4102 -2.00019
1092 -0.755151 0.807528
1093 -1.52004 1.89359
1094 0.0369418 -2.36705
1095 2.08779 1.86279
1096 1.20819 -1.20724
1097 1.65778 0.0563709
1098 0.436456 -2.42383
1099 -2.32766 -1.52234
1100 2.12325 1.96153
1101 0.8362 1.21574
1102 0.383278 1.59378
1103 0.981489 2.26324
1104 -0.203425 1.89682
1105 1.87258 -1.12886
1106 -2.46994 2.48009
1107 -0.313533 -2.27635
1108 -1.60755 -2.46953
1109 1.30421 1.12873
1110 1.94874 -0.475872
1111 -1.79211 2.09036
1112 -0.365917 -2.18272
1113 0.0973314 2.05258
1114 0.760503 1.61203
1115 0.943969 1.30244
1116 -0.05625 0.984695
1117 -1.64122 0.660691
1118 1.79133 -0.872725
1119 -0.394345 -2.37432
1120 -0.940182 -2.40854
1121 -0.683385 0.423635
1122 -0.424642 1.01099
1123 2.42456 -1.82277
1124 1.36814 2.1028
1125 0.3689 -1.57119
1126 1.73949 -1.45845
1127 -1.67998 2.28085
1128 -2.23138 -0.0581797
1129 -0.0421287 -0.973579
1130 2.43096 -1.67488
1131 2.24873 -0.352066
1132 2.2224 1.46603
1133 2.07543 -1.34929
1134 1.58867 1.48167
1135 -2.1348 -1.82347
1136 -2.22031 -1.96864
1137 0.855883 -1.16136
1138 -1.75811 2.14933
1139 1.19249 -0.00999483
1140 -1.44586 0.597279
1141 -0.905516 -0.0482877
1142 -1.52258 1.09286
1143 0.396015 0.503563
1144 2.09699 -2.07808
1145 -2.03206 1.08549
1146 -0.305599 -1.74177
1147 -1.03592 0.858459
1148 1.92063 -0.803276
1149 -0.282678 -0.414348
1150 -1.70287 2.43795
1151 -0.621955 1.54555
1152 -1.14724 -0.651619
1153 -1.30031 -1.00988
1154 1.49359 0.778253
1155 0.246784 -1.27771
1156 -0.0231329 -1.2636
1157 0.380041 2.43847
1158 0.806438 -0.220231
1159 -0.561693 -0.00485544
1160 2.17368 1.38444
1161 -1.99278 -2.1578
1162 -0.964314 -2.37096
1163 1.23759 2.07163
1164 -2.30896 0.694551
1165 -0.250068 -2.20944
1166 -1.02192 1.05511
1167 -0.349194 -1.23202
1168 0.550373 2.23784
1169 0.920895 2.45141
1170 -0.502569 2.49502
1171 0.569576 0.207701
1172 -0.869876 0.615122
1173 -1.86502 -1.49454
1174 -0.151851 0.912137
1175 -0.705769 -0.369299
1176 -1.43466 -0.236991
1177 -0.115019 2.38676
1178 -2.47294 -2.02289
1179 0.254708 -2.39295
1180 -1.00699 0.0608484
1181 1.4906 -2.01635
1182 -2.014 -2.11776
1183 1.36729 -0.39396
1184 -0.68068 1.21336
1185 -0.376116 -2.0052
1186 0.327067 -2.45261
1187 2.4837 0.616312
1188 -1.41428 1.90992
1189 1.57543 -0.259128
1190 0.11959 0.506831
1191 0.0281594 1.96013
1192 1.17879 -2.3426
1193 -1.15199 1.83342
1194 1.95984 -1.87868
1195 1.52926 0.719132
1196 -1.81442 2.40538
1197 1.8637 0.946903
1198 2.3358 -0.276705
1199 1.32567 2.00314
1200 1.72729 -2.20715
1201 1.42792 -0.026476
1202 1.89086 0.987449
1203 1.41453 -1.70073
1204 -1.4153 0.861414
1205 -0.131062 0.819035
1206 -1.1119 0.682027
1207 1.74717 -2.29689
1208 -2.30166 1.23834
1209 -2.04885 1.32996
1210 -0.146563 -0.297954
1211 0.0478876 1.1685
1212 -2.05631 -0.470081
1213 -2.23328 -1.49616
1214 1.97879 -0.920571
1215 1.38717 0.254509
1216 -1.99343 1.76094
1217 -1.16795 -1.95859
1218 -0.150906 2.05873
1219 1.27867 -2.49306
1220 -1.16193 2.11797
1221 2.25017 1.67607
1222 1.50437 -1.48507
1223 1.58124 -0.12402
1224 -2.1186 -0.215376
1225 -2.00817 -2.34634
1226 -1.03619 -1.55427
1227 -0.274325 1.46001
1228 -1.32307 2.2181
1229 -1.66128 -2.47492
1230 1.64626 -0.624069
1231 1.43373 0.0506545
1232 -0.0951893 -1.87619
1233 1.30193 -2.24849
1234 2.43199 -0.951466
1235 -0.721393 -1.54761
1236 -0.162753 1.55426
1237 1.84637 1.23739
1238 2.31083 0.802997
1239 -0.465278 -2.16638
1240 -2.03981 -1.22775
1241 -0.00896793 0.286198
1242 -2.01359 1.03363
1243 -1.72401 1.25595
1244 -1.40105 -0.799853
1245 -0.526264 1.01529
1246 -1.03272 -1.77272
1247 -0.398811 0.371083
1248 -2.30767 0.716101
1249 1.52733 2.36441
1250 1.43341 1.12019
1251 1.72787 0.586487
1252 -1.08494 0.608799
1253 -2.48718 -1.98958
1254 -1.77263 1.71353
1255 0.154698 2.4481
1256 1.39071 -0.695086
1257 2.09565 0.137067
1258 -1.6117 0.719626
1259 -1.12767 -1.3441
1260 -1.60382 -0.339279
1261 -0.368435 0.428734
1262 2.01179 -2.16342
1263 -2.09235 2.11034
1264 0.733577 0.660181
1265 -1.04124 1.02027
1266 -1.19846 1.44169
1267 0.915539 1.09729
1268 0.977904 -0.838844
1269 -0.319788 -0.565636
1270 -0.189254 -0.928254
1271 1.18565 2.29762
1272 -1.92842 2.36376
1273 1.2429 -1.47849
1274 -0.0949837 -1.15561
1275 -0.253936 -1.99286
1276 1.12712 1.01216
1277 2.12075 2.38443
1278 0.336872 0.0632795
1279 0.0527379 1.58754
1280 0.221457 1.9598
1281 2.38654 -2.36241
1282 0.56519 -0.337588
1283 0.793235 -1.88352
1284 0.398917 0.642512
1285 -0.128077 -0.0764032
1286 -2.31427 -1.56077
1287 -0.342524 2.00597
1288 2.28744 -0.854767
1289 -2.23916 2.0914
1290 0.695545 1.43422
1291 1.92641 0.532425
1292 -0.0642981 1.07236
1293 -1.66415 -1.37397
1294 2.25424 -2.38293
1295 -1.97872 0.879408
1296 -1.13548 1.93258
1297 0.280915 0.18794
1298 -2.46272 1.3899
1299 -1.54912 0.712085
1300 -1.10285 1.66643
1301 0.78266 0.668656
1302 1.88469 1.14104
1303 0.42668 1.18876
1304 -0.396134 1.74314
1305 0.90682 0.869266
1306 0.948531 -0.316143
1307 0.957031 2.49529
1308 1.92064 1.99541
1309 -1.6348 -1.00427
1310 -0.592684 -0.820821
1311 -2.003 -0.227451
1312 -0.0406161 -0.403372
1313 0.459413 -0.611621
1314 0.146361 -1.08794
1315 -1.50716 -0.523211
1316 2.48122 2.04646
1317 -2.24109 1.26228
1318 1.6874 -1.4609
1319 -0.555193 -2.19169
1320 2.02269 -1.47786
1321 0.400615 -0.589026
1322 2.22727 0.621062
1323 -1.94384 1.74184
1324 -0.505796 -1.46874
1325 0.681403 1.00191
1326 2.07821 -0.838864
1327 1.39006 1.35189
1328 -1.27773 0.789891
1329 -1.56983 1.28384
1330 -1.3571 0.997657
1331 0.868006 -1.60779
1332 2.41563 -2.49449
1333 0.949746 0.580248
1334 -0.673119 1.1856
1335 2.26226 -1.57403
1336 -1.26618 0.158484
1337 1.48961 1.54856
1338 0.747772 -1.23511
1339 -1.39158 -1.46427
1340 -2.16016 1.94547
1341 -0.213509 -2.40057
1342 -1.97129 1.94176
1343 1.86104 -0.0592037
1344 2.02573 2.48181
1345 1.1532 -0.214765
1346 -1.3761 0.62338
1347 1.15761 0.370263
1348 1.40289 0.0236156
1349 1.04643 1.47173
1350 1.99343 2.04448
1351 -2.19046 0.362398
1352 1.28898 2.25735
1353 -0.608157 -1.95437
1354 0.187208 -2.00197
1355 -0.531064 -2.26002
1356 0.568983 1.79894
1357 1.82287 -0.841515
1358 -1.70282 0.13265
1359 -1.09162 -1.61089
1360 -0.207001 -2.1222
1361 -0.0993878 0.525235
1362 1.59076 1.68651
1363 -0.708364 -1.18083
1364 -0.977271 -1.299
1365 -1.57527 -0.646282
1366 -0.986754 2.23039
1367 -0.407253 2.49406
1368 1.50266 0.49041
1369 -0.278905 -1.12224
1370 -1.80208 -0.506672
1371 1.3744 1.47527
1372 2.17708 -1.38691
1373 -0.564838 0.417346
1374 -2.0439 -1.03944
1375 -2.49696 -0.881445
1376 -1.68159 -1.70979
1377 -1.96426 -1.13882
1378 2.15888 0.960333
1379 0.27471 -0.345662
1380 -1.4702 -0.417275
1381 -1.08766 -0.113763
1382 -1.73172 2.15459
1383 0.916965 1.85476
1384 -1.97061 0.470195
1385 1.28751 1.04213
1386 -0.583209 -1.89477
1387 0.643519 -1.90153
1388 -1.51818 -0.107359
1389 -1.0677 2.27732
1390 1.99157 -1.09198
1391 -1.98546 -1.9215
1392 1.92607 -1.2076
1393 -1.16596 -1.28835
1394 -2.34095 -0.256743
1395 -2.33458 -1.69021
1396 0.955904 -0.835962
1397 1.34746 -1.75603
1398 0.536415 2.09929
1399 -0.927259 -0.723413
1400 -0.911841 1.61316
1401 -2.17301 -2.2794
1402 -0.797003 2.36508
1403 -0.294857 2.21204
1404 -0.0164161 -0.611646
1405 0.627678 -0.0709722
1406 -1.46833 1.25521
1407 0.776212 -2.47528
1408 2.30112 1.39307
1409 -2.42755 -0.156767
1410 -1.86268 -2.24394
1411 1.96721 -0.851111
1412 1.58766 0.0439858
1413 1.31405 2.03182
1414 -1.11867 1.93477
1415 1.33829 -1.87549
1416 -0.201667 1.94655
1417 1.37356 -0.0615414
1418 1.08877 1.39426
1419 0.926733 -1.9966
1420 0.35358 2.43726
1421 2.26381 -1.95151
1422 1.13581 -2.45869
1423 0.619955 0.680754
1424 -0.575511 -0.0355074
1425 -1.37176 -1.91282
1426 1.49347 -0.416893
1427 -1.45919 0.69033
1428 0.499098 1.86315
1429 -1.65719 1.99602
1430 1.92066 1.38228
1431 0.237116 -1.88187
1432 1.91183 0.326773
1433 -0.957167 1.27888
1434 1.86071 -1.27729
1435 -1.07474 2.33416
1436 0.661693 0.75757
1437 -0.616329 0.490777
1438 -1.35102 0.645386
1439 0.363195 -1.44274
1440 -2.47481 1.98105
1441 0.730061 -1.20422
1442 1.49965 -1.73848
1443 2.32943 -1.6298
1444 0.0215811 -1.50421
1445 1.07003 -1.88292
1446 1.5128 -0.762212
1447 -0.148807 -1.45434
1448 -1.04762 -1.93055
1449 0.102651 1.91963
1450 -1.78013 0.166546
1451 0.0792292 1.39205
1452 -0.836088 -1.95733
1453 0.795615 -0.890082
1454 1.26214 -0.640358
1455 -1.00409 0.559899
1456 -1.46374 -2.03247
1457 0.859837 1.26602
1458 -0.74974 1.86454
1459 1.62687 -2.08898
1460 2.14957 0.524923
1461 -1.53385 -0.324096
1462 0.209082 1.05875
1463 -1.3092 0.638905
1464 -1.4428 -1.69787
1465 1.59027 -1.84539
1466 1.16681 2.41312
1467 1.46312 2.08391
1468 -1.98853 -1.19073
1469 0.674609 -0.314881
1470 0.845655 1.07156
1471 -1.20681 -1.42691
1472 -0.0479398 -2.12415
1473 -0.869834 0.0124696
1474 -1.65552 -0.40302
1475 0.563302 0.487222
1476 2.28316 0.433859
1477 -0.410178 0.494068
1478 -0.152463 -0.1706
1479 0.522752 -1.42884
1480 -0.314196 2.12144
1481 -0.239773 -2.23372
1482 -2.32196 1.57264
1483 -0.805884 2.34931
1484 0.327553 1.43575
1485 1.46409 0.0272415
1486 0.464517 2.22491
1487 -1.34058 0.365505
1488 1.79724 -0.0961102
1489 -1.99717 1.6505
1490 -2.29295 -1.13855
1491 -1.03057 1.33173
1492 1.38261 -1.74822
1493 0.26762 0.0259254
1494 -1.43906 -0.461621
1495 -0.990582 0.00529784
1496 -1.1722 -0.870323
1497 0.402179 -1.23119
1498 0.759988 1.47119
1499 -2.21767 0.904895
1500 0.414207 -0.179215
1501 -1.05659 0.699697
1502 -1.48241 -1.83151
1503 2.23404 -0.779786
1504 -1.60611 0.447169
1505 2.28842 0.319267
1506 -1.32336 -2.28484
1507 -0.231308 1.98715
1508 1.27247 1.88829
1509 0.401273 -2.2389
1510 0.209497 -0.434389
1511 1.33721 -2.04815
1512 -0.393071 -1.29922
1513 -0.0971597 -0.148236
1514 -2.0997 0.264269
1515 -2.15379 0.948847
1516 -1.22375 1.56691
1517 2.28545 -2.0473
1518 -2.39436 1.47365
1519 -0.502329 -1.5387
1520 -2.48643 -0.221689
1521 -1.83575 -2.35017
1522 2.45152 1.53409
1523 0.0999868 -2.38228
1524 0.0844445 1.96049
1525 1.63323 1.39437
1526 1.9107 -1.40517
1527 1.82792 -1.899
1528 1.16835 -1.74412
1529 1.38212 -0.728778
1530 -0.120191 -0.454834
1531 0.0431335 -0.66362
1532 -1.03759 1.34848
1533 1.6125 -2.40668
1534 -0.942907 0.341141
1535 -0.389059 0.83242
1536 0.171154 -0.0990938
1537 0.875391 2.2152
1538 -0.148439 0.770109
1539 -1.28828 -0.721258
1540 2.32274 -1.13661
1541 0.751924 -1.81723
1542 -1.56852 0.252509
1543 1.68838 -2.04289
1544 -1.11278 0.557769
1545 -2.31676 -0.812402
1546 -1.21504 0.508401
1547 -0.727299 -0.980818
1548 -1.86451 -1.8316
1549 0.903019 -0.462624
1550 -1.66154 2.37854
1551 -0.558697 -1.14654
1552 -1.65485 -1.46398
1553 -2.01897 -2.48174
1554 -0.0260069 1.63431
1555 -1.45594 0.623174
1556 0.146675 -0.496117
1557 -2.30801 1.13208
1558 0.381364 -1.79522
1559 -2.1092 -0.249567
1560 -0.0935949 -2.22562
1561 0.460602 1.54634
1562 2.20053 1.00282
1563 -0.530222 -0.592445
1564 -0.958478 -0.63821
1565 0.72406 0.027959
1566 2.02918 -0.675509
1567 -0.96641 -1.99174
1568 -0.658138 0.77674
1569 0.686259 2.21155
1570 -1.04181 -0.28612
1571 -0.68586 -0.382592
1572 -1.35911 -0.299476
1573 1.22345 -0.664526
1574 -0.362868 -2.22785
1575 1.77692 -0.999102
1576 1.04422 -0.905224
1577 -0.1433 1.65911
1578 0.0598475 -1.88018
1579 0.821693 0.516762
1580 -0.0853725 1.82948
1581 2.39856 -2.12189
1582 -0.636697 -2.47939
1583 1.20633 2.29481
1584 1.04811 -1.06073
1585 -1.70301 0.345415
1586 0.738714 0.038497
1587 2.11287 2.00247
1588 -1.55693 0.741688
1589 1.02238 -0.936718
1590 1.34983 -0.615131
1591 2.43891 -0.890403
1592 1.42244 -0.185421
1593 -1.36013 -0.435007
1594 0.344214 -0.458237
1595 1.44048 -1.7361
1596 2.41021 -1.84542
1597 0.256878 -2.43508
1598 -1.46522 1.2741
1599 1.77073 -1.28875
1600 1.31235 2.46496
1601 -0.820617 0.533826
1602 2.30321 -1.02258
1603 2.07995 -2.48286
1604 0.255285 1.36419
1605 -2.23474 0.972052
1606 -0.0763827 -0.338334
1607 -1.88199 -0.230415
1608 1.52536 -0.903793
1609 0.109794 -0.51221
1610 -0.55369 -2.22768
1611 1.12939 -0.879433
1612 0.604461 -1.47744
1613 -2.18412 -1.33401
1614 1.88921 1.59366
1615 1.05287 0.699008
1616 -2.06878 0.221572
1617 0.637695 0.265249
1618 0.969788 2.04661
1619 1.66825 -2.11619
1620 0.510388 -2.30605
1621 -1.26365 1.9805
1622 -0.469558 0.315018
1623 -0.519873 2.06807
1624 1.32305 -1.30594
1625 -1.88237 1.90682
1626 0.86563 -0.588462
1627 -1.36204 -0.998988
1628 2.18855 2.37507
1629 1.06619 1.15481
1630 -2.18533 1.03896
1631 1.91708 2.39038
1632 1.94654 -2.23588
1633 -0.362959 0.560062
1634 -0.43108 -0.338143
1635 -0.673544 -2.12457
1636 1.31989 0.625931
1637 1.70252 1.87932
1638 2.3781 2.44393
1639 0.511126 0.000352224
1640 2.39121 1.68768
1641 0.701488 -1.90594
1642 -0.509248 2.47437
1643 0.12604 -1.89255
1644 -0.956121 0.49082
1645 -2.18465 -2.35281
1646 -1.10242 -2.38195
1647 -0.0702474 -0.0959592
1648 0.270736 1.6426
1649 -0.474411 2.31467
1650 1.60074 -2.27402
1651 0.0720057 -1.5047
1652 -0.419068 0.584204
1653 0.0946198 1.75057
1654 -0.713002 -0.927677
1655 2.28953 2.22064
1656 0.205512 0.675448
1657 0.0916838 1.54155
1658 -1.59336 -1.10206
1659 0.943869 -0.412472
1660 -0.500369 -0.56779
1661 -2.18261 1.90287
1662 1.47106 1.0609
1663 -0.446708 -1.73451
1664 1.81506 -2.33907
1665 1.7819 1.91775
1666 -2.258 0.512878
1667 0.566908 0.83902
1668 0.408821 -2.32639
1669 -1.01318 -0.250309
1670 -0.155228 -0.968608
1671 -1.68516 -0.549977
1672 -0.644303 -0.235225
1673 -0.918828 1.13186
1674 -0.14245 -0.0436408
1675 -1.92804 -2.17318
1676 -1.60592 1.76153
1677 -1.48503 0.273502
1678 -1.88987 -0.797602
1679 -0.665707 0.335428
1680 1.77129 0.359892
1681 -1.01966 1.10716
1682 1.61152 -1.63782
1683 1.43083 1.86445
1684 -0.301996 1.81773
1685 0.27003 0.226373
1686 -1.37955 2.1342
1687 -1.08639 -1.95792
1688 -1.13062 -1.95554
1689 -1.88368 0.383061
1690 -1.77852 -0.334525
1691 1.2311 -0.34227
1692 0.380199 2.04537
1693 -1.78732 -2.41746
1694 -0.522441 -1.44781
1695 -0.672845 -2.26052
1696 0.928676 -0.96839
1697 1.55909 0.260729
1698 -2.47778 2.33677
1699 0.48732 -0.369618
1700 1.52731 0.463854
1701 1.51874 1.12527
1702 0.490372 -1.62386
1703 0.626649 1.9807
1704 -1.57038 2.17665
1705 -1.80943 0.0613788
1706 0.286855 -0.227655
1707 -0.627171 -1.92422
1708 -1.65464 -2.42115
1709 2.23255 -2.36022
1710 -0.949921 2.30407
1711 2.28994 -1.75465
1712 -0.747531 -1.11598
1713 -0.811229 -2.48776
1714 -0.134493 -1.8706
1715 -2.33464 2.01734
1716 -0.632681 1.49634
1717 1.22971 -2.48546
1718 0.11419 -1.84905
1719 -1.88114 0.90303
1720 1.41938 0.0794871
1721 -0.845758 0.88122
1722 1.10054 1.14628
1723 0.725154 1.32711
1724 1.72232 -1.2359
1725 -0.429017 2.0772
1726 -1.11176 -0.938862
1727 -2.08235 1.91219
1728 1.36732 1.56715
1729 0.116064 -0.428133
1730 0.969155 1.18437
1731 -1.04022 -2.01202
1732 -1.95814 1.37749
1733 0.213809 -2.33403
1734 0.12127 -1.66151
1735 1.84494 -2.49166
1736 -0.379612 -2.21614
1737 0.615727 1.29128
1738 -0.44952 0.330704
1739 0.100427 -1.05874
1740 -0.275244 1.86836
1741 2.31336 0.403179
1742 -0.857753 -1.85479
1743 1.57346 -1.00705
1744 1.50242 1.96621
1745 -1.46 2.46328
1746 2.1129 -0.571942
1747 1.96591 1.30616
1748 0.382572 0.66153
1749 1.89077 -1.47865
1750 0.168461 0.741545
1751 -1.60361 -0.0837339
1752 2.30503 -1.80737
1753 1.98729 2.48252
1754 2.41309 -0.96468
1755 1.60763 -1.09901
1756 0.641327 2.14663
1757 -0.447908 0.91006
1758 1.34194 -0.901744
1759 -1.84285 1.06505
1760 -1.28212 -1.9673
1761 -0.986634 1.44975
1762 -0.0658167 2.24237
1763 -1.21374 -1.38458
1764 1.37098 -1.88175
1765 -1.42372 -1.20367
1766 1.44512 1.78727
1767 1.31452 -1.70991
1768 2.39748 0.811517
1769 -0.496526 1.03681
1770 -0.623229 -0.15616
1771 2.3188 -0.722274
1772 -1.24503 2.19611
1773 -0.611929 0.980123
1774 0.623267 -0.358585
1775 0.0260397 -1.26742
1776 0.737697 0.221936
1777 2.46969 1.95523
1778 2.13789 -2.35036
1779 -0.0927665 0.957908
1780 1.37351 1.68434
1781 -0.675215 -0.903084
1782 -2.00682 -0.616972
1783 0.680624 -1.58798
1784 -0.085639 1.86671
1785 -0.688721 1.83873
1786 -2.21847 -2.33017
1787 -1.62531 0.32939
1788 -1.74393 -0.629346
1789 -2.24065 1.11269
1790 0.619713 0.883328
1791 -0.128452 1.84174
1792 -2.20933 0.196136
1793 -0.13045 2.37579
1794 -1.25897 -1.79055
1795 1.68271 -1.16433
1796 1.27722 1.48654
1797 1.3734 -2.3374
1798 0.0491208 -0.797827
1799 -0.0755342 2.15109
1800 -2.10803 1.46768
1801 2.22934 -1.21892
1802 0.995669 0.828139
1803 -0.511879 -1.50701
1804 -1.47644 -2.37608
1805 -0.924016 -0.288289
1806 -0.918493 0.591174
1807 0.782396 0.857921
1808 1.84747 0.295022
1809 -2.38497 -0.269102
1810 1.5496 -0.885816
1811 -1.64712 0.928875
1812 0.18259 1.25487
1813 0.485802 -1.71614
1814 0.223526 0.362083
1815 -0.768296 0.7549
1816 1.44852 -1.37129
1817 1.69192 -1.12477
1818 -0.748762 1.041
1819 2.43595 -2.10991
1820 -1.82254 -0.549841
1821 -1.20803 -0.951709
1822 0.647735 0.613347
1823 -2.30503 0.526122
1824 0.15442 -1.76619
1825 -0.722964 1.44488
1826 -2.38411 1.75075
1827 2.27182 1.47846
1828 -2.14503 1.69968
1829 -0.513922 -0.534238
1830 2.03976 -0.286314
1831 -0.498892 -1.38629
1832 2.18344 0.725798
1833 1.53995 1.63556
1834 0.542233 2.29918
1835 -1.61892 1.47719
1836 -2.42054 -0.625695
1837 1.15919 2.37817
1838 0.805696 -0.787159
1839 1.8395 -2.07402
1840 -0.704911 -1.89064
1841 -0.80892 -1.52831
1842 -1.49592 2.18173
1843 2.47836 1.36581
1844 1.4807 -0.460976
1845 1.32862 1.12275
1846 0.4536 -1.41035
1847 2.18614 1.66447
1848 -1.96118 -0.351007
1849 0.0123942 1.23939
1850 -2.15602 1.85486
1851 0.985714 -2.26753
1852 1.42378 -0.102619
1853 0.810695 -1.89545
1854 2.09397 -1.79402
1855 -0.689478 1.05384
1856 1.38538 0.943284
1857 -1.50462 1.06834
1858 2.35678 -1.65232
1859 -1.21823 2.18218
1860 -0.385216 2.04964
1861 2.36011 -0.326503
1862 -0.157604 -1.92171
1863 1.96392 1.40432
1864 0.401941 0.946545
1865 -2.39676 1.10837
1866 0.656628 2.3505
1867 -1.23862 -1.46397
1868 -0.261775 -0.618219
1869 0.348975 -0.0132266
1870 0.708606 2.36378
1871 -1.16185 0.130814
1872 -0.879217 2.00632
1873 1.39795 0.98561
1874 -0.802592 0.937422
1875 -1.19771 0.768739
1876 2.02283 -0.223059
1877 -0.0517478 -2.02374
1878 -1.07512 -0.936221
1879 -1.29149 -2.13549
1880 -1.41671 1.86106
1881 2.25418 -2.41302
1882 -1.33713 -0.0199907
1883 -0.971345 0.776865
1884 1.15805 0.224655
1885 -0.848897 0.591771
1886 -0.653372 -1.00973
1887 -1.24814 0.660234
1888 -0.582097 0.387541
1889 -2.16892 1.77776
1890 -2.18889 1.29221
1891 -1.39117 -2.20605
1892 -1.49348 -0.738692
1893 1.88543 -0.557368
1894 -0.946574 2.03583
1895 -2.17732 0.416591
1896 1.4089 -2.23588
1897 2.35408 -0.768079
1898 1.10694 -2.2846
1899 -1.53791 2.1815
1900 0.0447965 -2.17769
1901 -1.39819 0.052284
1902 0.253092 -1.77342
1903 0.208257 2.30786
1904 2.05949 1.58143
1905 0.223119 -1.97377
1906 2.15231 0.141608
1907 -0.134764 1.68967
1908 -2.23552 -0.170316
1909 -0.84604 2.43817
1910 2.17961 0.086315
1911 2.2708 -1.09429
1912 1.47442 1.96401
1913 -2.27581 -1.01615
1914 1.23769 0.740141
1915 1.20723 0.753541
1916 2.24392 0.233408
1917 1.6127 1.34003
1918 1.53281 0.184465
1919 -0.545773 0.588106
1920 1.532 0.888842
1921 -2.28175 -2.41239
1922 -1.6258 0.87785
1923 -0.789512 -2.45629
1924 0.178047 -1.77731
1925 -1.06285 -1.68436
1926 -1.89776 0.603772
1927 -2.2656 1.44737
1928 1.27021 -0.251144
1929 0.972238 2.33988
1930 -0.392655 0.0729884
1931 1.02132 1.93238
1932 -0.122907 0.729935
1933 -0.561287 -0.384573
1934 2.08264 1.22748
1935 -1.81732 -2.12977
1936 -2.10044 0.870622
1937 1.42044 -2.08118
1938 -0.535668 -1.99806
1939 2.49048 0.140163
1940 -0.181753 -0.662373
1941 -0.901288 0.897648
1942 -0.746991 1.41368
1943 0.932356 1.97288
1944 -1.221 -0.583397
1945 -0.0333909 1.25906
1946 -2.05119 -1.60401
1947 1.81622 0.816513
1948 2.17886 -0.173695
1949 1.66179 -1.68189
1950 -2.08511 1.19893
1951 1.80525 -0.317927
1952 -1.72308 0.424796
1953 -2.26936 0.823233
1954 -0.583535 1.03697
1955 0.527753 -0.861816
1956 -0.560539 -1.36439
1957 -2.16809 -0.773488
1958 -1.03737 -0.11711
1959 -0.290202 0.477563
1960 -2.20384 -2.25061
1961 0.131774 1.86076
1962 -0.513673 -0.929423
1963 -0.600412 0.731575
1964 -0.283469 -2.40304
1965 -1.76928 1.24668
1966 -0.476765 -1.61755
1967 -2.45368 2.18812
1968 0.742485 0.527424
1969 2.18584 -0.143609
1970 1.52601 2.18466
1971 -1.30967 -2.25127
1972 -0.40213 -1.83207
1973 -2.21303 2.02733
1974 0.51427 -1.40766
1975 -1.80946 -0.152161
1976 1.97186 2.30748
1977 2.49521 -1.65853
1978 -1.26804 0.384584
1979 1.93346 -1.61469
1980 2.43296 1.23337
1981 -1.95255 0.811785
1982 -0.754633 1.4559
1983 0.879963 0.804207
1984 -0.337328 1.17381
1985 2.06625 0.877597
1986 -0.542176 -0.0325162
1987 -1.28621 2.18141
1988 -0.930803 2.47867
1989 1.54605 -1.04918
1990 -1.23913 -0.686333
1991 0.943401 -0.515872
1992 -2.44094 -1.47505
1993 0.699185 1.01681
1994 -2.07882 1.50868
1995 0.192749 -1.21984
1996 1.9536 -0.461417
1997 -1.27419 -2.282
1998 -1.20317 -0.684151
1999 -1.23854 0.332495
2000 -1.86561 1.59586
2001 -2.04729 -2.23836
2002 -1.8104 -1.69912
2003 0.897754 2.19054
2004 0.859105 -2.39473
2005 0.278417 0.116692
2006 -2.47518 0.92327
2007 0.166858 -1.4387
2008 1.56973 0.862602
2009 -0.0686352 -0.628876
2010 -1.52573 -0.761093
2011 2.06051 1.59658
2012 1.70643 -2.30414
2013 1.86172 -2.1099
2014 1.2288 -1.51019
2015 -2.41727 0.470594
2016 -1.58805 0.720343
2017 -2.33962 -1.82193
2018 -2.24852 1.47105
2019 0.540309 -1.03023
2020 -2.05028 1.15217
2021 1.46369 2.09982
2022 0.747012 2.42117
2023 -0.133259 1.81176
2024 -1.37673 -0.832846
2025 -0.774526 2.24836
2026 -0.144924 -2.46969
2027 0.567613 0.709935
2028 2.28634 -1.73206
2029 -1.30666 0.0514019
2030 0.114707 -1.96984
2031 2.28214 1.85014
